car_id,customer_name,gender,annual_income,dealer_name,company,model,engine,transmission,color,price_usd,dealer_no,body_style,phone,dealer_region,sale_date,sale_month,sale_day,sale_year
C_CND_013204,Devin,Male,993000,"Buddy Storbeck's Diesel Service Inc",Subaru,Forester,"Double  Overhead Camshaft",Auto,Black,22000,06457-3834,Hardtop,8908455,Middletown,2023-04-28,4,28,2023
C_CND_005945,Ananya,Male,13500,"Buddy Storbeck's Diesel Service Inc",Mitsubishi,3000GT,"Double  Overhead Camshaft",Auto,"Pale White",19000,06457-3834,Sedan,8912475,Middletown,2022-09-19,9,19,2022
C_CND_013575,Erika,Male,1210000,"Buddy Storbeck's Diesel Service Inc",Buick,"Park Avenue","Overhead Camshaft",Manual,"Pale White",23000,06457-3834,Hatchback,8921133,Middletown,2023-05-09,5,9,2023
C_CND_018925,Jesse,Male,1211000,"Buddy Storbeck's Diesel Service Inc",Acura,RL,"Overhead Camshaft",Manual,Red,26100,06457-3834,SUV,8923402,Middletown,2023-09-25,9,25,2023
C_CND_000493,Lucia,Male,1042000,"Buddy Storbeck's Diesel Service Inc",Chevrolet,"Monte Carlo","Double  Overhead Camshaft",Auto,"Pale White",21200,06457-3834,Hatchback,8928661,Middletown,2022-02-15,2,15,2022
C_CND_020894,Enz,Male,13500,"Buddy Storbeck's Diesel Service Inc",Saturn,LW,"Double  Overhead Camshaft",Auto,"Pale White",18001,06457-3834,Hatchback,8929760,Middletown,2023-11-12,11,12,2023
C_CND_000059,Hershy,Male,890000,"Buddy Storbeck's Diesel Service Inc",Mercedes-B,C-Class,"Overhead Camshaft",Manual,"Pale White",12000,06457-3834,Hatchback,8939776,Middletown,2022-01-04,1,4,2022
C_CND_017595,Youssef,Male,716000,"Buddy Storbeck's Diesel Service Inc",Ford,Expedition,"Double  Overhead Camshaft",Auto,Black,41000,06457-3834,SUV,8940633,Austin,2023-09-03,9,3,2023
C_CND_021242,Mateo,Male,660000,"Buddy Storbeck's Diesel Service Inc",Mercury,Mystique,"Double  Overhead Camshaft",Auto,Black,9001,06457-3834,Passenger,8947678,Middletown,2023-11-19,11,19,2023
C_CND_000370,Heaven,Male,1635000,"Buddy Storbeck's Diesel Service Inc",Plymouth,Prowler,"Overhead Camshaft",Manual,"Pale White",71500,06457-3834,Hatchback,8952847,Middletown,2022-02-06,2,6,2022
C_CND_010145,Connor,Male,13500,"Buddy Storbeck's Diesel Service Inc",Chrysler,Concorde,"Double  Overhead Camshaft",Auto,"Pale White",46000,06457-3834,SUV,8954407,Middletown,2022-12-20,12,20,2022
C_CND_013092,Theo,Male,13500,"Buddy Storbeck's Diesel Service Inc",Chrysler,LHS,"Double  Overhead Camshaft",Auto,"Pale White",20001,06457-3834,Hatchback,8954952,Pasco,2023-04-22,4,22,2023
C_CND_014926,Raymond,Male,1595000,"Buddy Storbeck's Diesel Service Inc",Acura,RL,"Double  Overhead Camshaft",Auto,Black,24500,06457-3834,SUV,8958563,Middletown,2023-06-17,6,17,2023
C_CND_019631,Amrom,Male,752500,"Buddy Storbeck's Diesel Service Inc",Oldsmobile,Intrigue,"Double  Overhead Camshaft",Auto,"Pale White",45500,06457-3834,SUV,8965282,Middletown,2023-10-15,10,15,2023
C_CND_017337,Maryam,Male,13500,"Buddy Storbeck's Diesel Service Inc",Chevrolet,Lumina,"Overhead Camshaft",Manual,Black,10001,06457-3834,Passenger,8966496,Middletown,2023-09-01,9,1,2023
C_CND_013212,Molly,Male,665000,"Buddy Storbeck's Diesel Service Inc",Dodge,"Ram Pickup","Overhead Camshaft",Manual,"Pale White",20001,06457-3834,Hardtop,8969160,Middletown,2023-04-30,4,30,2023
C_CND_016253,Ryder,Male,700000,"Buddy Storbeck's Diesel Service Inc",Saab,3-Sep,"Double  Overhead Camshaft",Auto,Black,18000,06457-3834,Sedan,8971128,Middletown,2023-07-25,7,25,2023
C_CND_008529,Eulaly,Male,402500,"Buddy Storbeck's Diesel Service Inc",Ford,Focus,"Overhead Camshaft",Manual,Red,17500,06457-3834,Hardtop,8982711,Middletown,2022-11-21,11,21,2022
C_CND_013172,Analia,Male,13500,"Buddy Storbeck's Diesel Service Inc",Dodge,"Ram Wagon","Overhead Camshaft",Manual,"Pale White",16001,06457-3834,Passenger,8983665,Middletown,2023-04-25,4,25,2023
C_CND_013104,Gauthier,Female,758000,"Buddy Storbeck's Diesel Service Inc",Cadillac,Catera,"Double  Overhead Camshaft",Auto,"Pale White",28000,06457-3834,Hatchback,8984369,Middletown,2023-04-23,4,23,2023
C_CND_011994,Antonin,Male,741000,"C & M Motors Inc",Ford,Mustang,"Overhead Camshaft",Manual,Red,25001,60504-7114,Hatchback,6002101,Austin,2023-03-13,3,13,2023
C_CND_013992,Edward,Female,13500,"C & M Motors Inc",Honda,Passport,"Overhead Camshaft",Manual,"Pale White",27000,60504-7114,Hardtop,6003274,Aurora,2023-05-24,5,24,2023
C_CND_001617,Fraidy,Female,750000,"C & M Motors Inc",Dodge,"Ram Van","Double  Overhead Camshaft",Auto,"Pale White",15000,60504-7114,Hatchback,6004599,Aurora,2022-04-13,4,13,2022
C_CND_004241,Ariela,Male,1450000,"C & M Motors Inc",Buick,"Park Avenue","Overhead Camshaft",Manual,"Pale White",23000,60504-7114,Hatchback,6008927,Aurora,2022-07-30,7,30,2022
C_CND_004807,Angela,Male,13500,"C & M Motors Inc",Pontiac,Sunfire,"Overhead Camshaft",Manual,"Pale White",28000,60504-7114,Sedan,6011152,Janesville,2022-08-21,8,21,2022
C_CND_004611,Emilia,Female,753000,"C & M Motors Inc",Lexus,GS300,"Overhead Camshaft",Manual,Black,51000,60504-7114,Passenger,6017402,Aurora,2022-08-13,8,13,2022
C_CND_022296,Micah,Male,837000,"C & M Motors Inc",Pontiac,"Grand Am","Double  Overhead Camshaft",Auto,Red,19000,60504-7114,SUV,6017799,Aurora,2023-12-04,12,4,2023
C_CND_005061,Hannah,Male,13500,"C & M Motors Inc",Lincoln,"Town car","Double  Overhead Camshaft",Auto,"Pale White",18000,60504-7114,Hatchback,6025932,Aurora,2022-08-31,8,31,2022
C_CND_023035,Manon,Male,13500,"C & M Motors Inc",Lexus,LS400,"Double  Overhead Camshaft",Auto,Black,39000,60504-7114,Sedan,6030652,Scottsdale,2023-12-14,12,14,2023
C_CND_008997,Jadiel,Male,850000,"C & M Motors Inc",Lexus,LS400,"Overhead Camshaft",Manual,Red,13000,60504-7114,Sedan,6037906,Aurora,2022-11-30,11,30,2022
C_CND_021562,Gia,Male,216000,"C & M Motors Inc",Ford,Focus,"Overhead Camshaft",Manual,Black,49000,60504-7114,Hardtop,6043756,Aurora,2023-11-24,11,24,2023
C_CND_002151,Caleb,Male,865000,"C & M Motors Inc",Chrysler,300M,"Double  Overhead Camshaft",Auto,Red,16000,60504-7114,SUV,6044126,Aurora,2022-05-01,5,1,2022
C_CND_019258,Jayceon,Male,875000,"C & M Motors Inc",Toyota,RAV4,"Overhead Camshaft",Manual,Black,85000,60504-7114,Hatchback,6047865,Aurora,2023-10-04,10,4,2023
C_CND_000965,Abel,Male,695000,"C & M Motors Inc",Mitsubishi,Eclipse,"Overhead Camshaft",Manual,"Pale White",12000,60504-7114,Hardtop,6058633,Aurora,2022-03-16,3,16,2022
C_CND_010730,Yitzchok,Female,480000,"C & M Motors Inc",Cadillac,Seville,"Overhead Camshaft",Manual,"Pale White",22000,60504-7114,Hardtop,6064061,Aurora,2023-01-07,1,7,2023
C_CND_003812,Orelly,Female,815250,"C & M Motors Inc",Mitsubishi,Montero,"Overhead Camshaft",Manual,Black,16250,60504-7114,SUV,6066114,Aurora,2022-07-09,7,9,2022
C_CND_014928,Stephen,Male,3225000,"C & M Motors Inc",Hyundai,Sonata,"Overhead Camshaft",Manual,"Pale White",13500,60504-7114,SUV,6077436,Aurora,2023-06-17,6,17,2023
C_CND_021733,Megan,Male,13500,"C & M Motors Inc",Oldsmobile,Cutlass,"Double  Overhead Camshaft",Auto,"Pale White",46000,60504-7114,Sedan,6078157,Aurora,2023-11-25,11,25,2023
C_CND_017773,Yasmine,Male,160000,"C & M Motors Inc",Nissan,Xterra,"Double  Overhead Camshaft",Auto,Black,9000,60504-7114,Passenger,6078538,Aurora,2023-09-05,9,5,2023
C_CND_006525,Natalie,Male,655000,"C & M Motors Inc",Oldsmobile,Intrigue,"Overhead Camshaft",Manual,"Pale White",37000,60504-7114,SUV,6081820,Aurora,2022-09-28,9,28,2022
C_CND_015069,Arjun,Male,1750000,"C & M Motors Inc",Audi,A4,"Overhead Camshaft",Manual,"Pale White",12000,60504-7114,Hardtop,6092547,Aurora,2023-06-20,6,20,2023
C_CND_013093,Paul,Male,660000,"C & M Motors Inc",Chevrolet,"Monte Carlo","Overhead Camshaft",Manual,Black,44001,60504-7114,Hatchback,6094037,Janesville,2023-04-22,4,22,2023
C_CND_003302,Jocelyn,Male,1506000,"C & M Motors Inc",Chrysler,LHS,"Double  Overhead Camshaft",Auto,"Pale White",21600,60504-7114,Hatchback,6094374,Aurora,2022-06-18,6,18,2022
C_CND_007290,Londyn,Female,13500,"C & M Motors Inc",Dodge,Viper,"Double  Overhead Camshaft",Auto,Red,41000,60504-7114,SUV,6095269,Aurora,2022-10-30,10,30,2022
C_CND_013907,Yassine,Female,13500,"C & M Motors Inc",Toyota,Sienna,"Overhead Camshaft",Manual,Red,19001,60504-7114,Passenger,6096207,Aurora,2023-05-22,5,22,2023
C_CND_017381,Devon,Male,901000,"C & M Motors Inc",Saab,3-Sep,"Double  Overhead Camshaft",Auto,Black,23000,60504-7114,Sedan,6097840,Aurora,2023-09-01,9,1,2023
C_CND_009377,Janiya,Female,1330000,"C & M Motors Inc",Mitsubishi,Diamante,"Overhead Camshaft",Manual,Black,49000,60504-7114,Hatchback,6127129,Aurora,2022-12-06,12,6,2022
C_CND_012785,Peyton,Male,13500,"C & M Motors Inc",Chevrolet,Corvette,"Overhead Camshaft",Manual,"Pale White",22000,60504-7114,SUV,6131509,Aurora,2023-04-14,4,14,2023
C_CND_022728,Chaya,Male,1050000,"C & M Motors Inc",Mitsubishi,Diamante,"Overhead Camshaft",Manual,Black,49000,60504-7114,Hatchback,6133107,Austin,2023-12-10,12,10,2023
C_CND_017157,Mia,Female,13500,"C & M Motors Inc",Saturn,LS,"Overhead Camshaft",Manual,"Pale White",14000,60504-7114,Sedan,6133585,Aurora,2023-08-27,8,27,2023
C_CND_005391,Nicole,Male,13500,"C & M Motors Inc",Oldsmobile,Cutlass,"Double  Overhead Camshaft",Auto,"Pale White",41000,60504-7114,Sedan,6143157,Austin,2022-09-07,9,7,2022
C_CND_020189,Elijah,Male,13500,"C & M Motors Inc",Pontiac,"Grand Am","Double  Overhead Camshaft",Auto,"Pale White",12000,60504-7114,SUV,6143200,Aurora,2023-11-03,11,3,2023
C_CND_013773,Izabella,Male,13500,"C & M Motors Inc",Lexus,LS400,"Overhead Camshaft",Manual,Red,13000,60504-7114,Sedan,6145289,Aurora,2023-05-17,5,17,2023
C_CND_014282,Gabriel,Female,1335000,"C & M Motors Inc",Toyota,Camry,"Overhead Camshaft",Manual,Black,29500,60504-7114,Hatchback,6146713,Aurora,2023-05-30,5,30,2023
C_CND_010877,Isiah,Male,763000,"C & M Motors Inc",Mercedes-B,M-Class,"Overhead Camshaft",Manual,"Pale White",41000,60504-7114,Hardtop,6150294,Aurora,2023-01-17,1,17,2023
C_CND_003119,Amelia,Male,13500,"C & M Motors Inc",Dodge,Dakota,"Overhead Camshaft",Manual,Red,12000,60504-7114,Sedan,6153173,Middletown,2022-06-11,6,11,2022
C_CND_007195,Haiak,Male,13500,"C & M Motors Inc",Cadillac,Seville,"Overhead Camshaft",Manual,Black,44001,60504-7114,Hardtop,6154188,Aurora,2022-10-25,10,25,2022
C_CND_006174,Sade,Male,1275000,"C & M Motors Inc",Lincoln,Navigator,"Double  Overhead Camshaft",Auto,Black,19501,60504-7114,Sedan,6154755,Aurora,2022-09-24,9,24,2022
C_CND_020581,Naftuli,Male,700000,"C & M Motors Inc",Honda,Odyssey,"Overhead Camshaft",Manual,"Pale White",27000,60504-7114,Passenger,6156940,Aurora,2023-11-07,11,7,2023
C_CND_019824,Cameron,Male,485000,"C & M Motors Inc",Chrysler,LHS,"Double  Overhead Camshaft",Auto,Black,26001,60504-7114,Hatchback,6158931,Aurora,2023-10-21,10,21,2023
C_CND_008458,Jefferson,Male,1680000,"C & M Motors Inc",Dodge,Intrepid,"Double  Overhead Camshaft",Auto,Red,31001,60504-7114,Sedan,6168447,Aurora,2022-11-21,11,21,2022
C_CND_019040,Blimy,Male,582000,"C & M Motors Inc",BMW,323i,"Double  Overhead Camshaft",Auto,Red,19000,60504-7114,Hatchback,6176292,Greenville,2023-09-26,9,26,2023
C_CND_004880,Ashley,Male,13500,"C & M Motors Inc",Honda,Accord,"Overhead Camshaft",Manual,Black,43001,60504-7114,Sedan,6176463,Aurora,2022-08-24,8,24,2022
C_CND_000824,Kenneth,Male,1420200,"C & M Motors Inc",Dodge,Caravan,"Double  Overhead Camshaft",Auto,"Pale White",19020,60504-7114,Hardtop,6188796,Aurora,2022-03-08,3,8,2022
C_CND_013193,Yael,Male,802500,"C & M Motors Inc",Mercury,Sable,"Double  Overhead Camshaft",Auto,"Pale White",39501,60504-7114,Sedan,6190423,Aurora,2023-04-28,4,28,2023
C_CND_008131,Mariana,Male,13500,"C & M Motors Inc",Volkswagen,Passat,"Overhead Camshaft",Manual,"Pale White",27000,60504-7114,Hatchback,6198564,Austin,2022-11-14,11,14,2022
C_CND_005586,Mary,Male,1620000,"C & M Motors Inc",Chrysler,"Sebring Coupe","Overhead Camshaft",Manual,"Pale White",26000,60504-7114,Sedan,6200342,Aurora,2022-09-13,9,13,2022
C_CND_013660,Mindy,Male,13500,"C & M Motors Inc",Toyota,"Land Cruiser","Double  Overhead Camshaft",Auto,Black,21000,60504-7114,SUV,6200853,Aurora,2023-05-14,5,14,2023
C_CND_011651,Gianna,Male,13500,"C & M Motors Inc",Pontiac,Bonneville,"Double  Overhead Camshaft",Auto,Red,19001,60504-7114,Hatchback,6220418,Aurora,2023-03-04,3,4,2023
C_CND_015220,Eric,Male,912000,"C & M Motors Inc",Toyota,Tacoma,"Overhead Camshaft",Manual,"Pale White",24000,60504-7114,Hardtop,6223070,Aurora,2023-06-25,6,25,2023
C_CND_017135,Louanee,Male,13500,"C & M Motors Inc",BMW,328i,"Overhead Camshaft",Manual,Black,69001,60504-7114,Sedan,6225441,Aurora,2023-08-27,8,27,2023
C_CND_010640,Shneur,Male,593000,"C & M Motors Inc",Volvo,S70,"Overhead Camshaft",Manual,Red,21000,60504-7114,Hardtop,6233262,Aurora,2022-12-31,12,31,2022
C_CND_008024,Richard,Male,13500,"C & M Motors Inc",Lexus,LS400,"Overhead Camshaft",Manual,Black,69000,60504-7114,Sedan,6248246,Aurora,2022-11-13,11,13,2022
C_CND_005893,Alvin,Male,1975000,"C & M Motors Inc",Chevrolet,Prizm,"Overhead Camshaft",Manual,"Pale White",22500,60504-7114,Hardtop,6254599,Aurora,2022-09-18,9,18,2022
C_CND_010519,Joseph,Female,700000,"C & M Motors Inc",Porsche,"Carrera Coupe","Double  Overhead Camshaft",Auto,"Pale White",22000,60504-7114,SUV,6261645,Aurora,2022-12-27,12,27,2022
C_CND_010419,Jay,Male,13500,"C & M Motors Inc",Volkswagen,Jetta,"Double  Overhead Camshaft",Auto,"Pale White",38000,60504-7114,Passenger,6262169,Aurora,2022-12-26,12,26,2022
C_CND_008962,Melody,Male,13500,"C & M Motors Inc",Dodge,"Ram Pickup","Overhead Camshaft",Manual,Black,19000,60504-7114,Hardtop,6262203,Aurora,2022-11-30,11,30,2022
C_CND_013354,Jamir,Female,1065000,"C & M Motors Inc",Ford,Focus,"Overhead Camshaft",Manual,Black,49500,60504-7114,Hardtop,6263342,Aurora,2023-05-03,5,3,2023
C_CND_013179,Anaya,Male,1611000,"C & M Motors Inc",Volkswagen,Jetta,"Double  Overhead Camshaft",Auto,Black,22101,60504-7114,Passenger,6267708,Aurora,2023-04-26,4,26,2023
C_CND_001965,Zayan,Male,13500,"C & M Motors Inc",Mercedes-B,S-Class,"Double  Overhead Camshaft",Auto,Red,14000,60504-7114,SUV,6284832,Aurora,2022-04-25,4,25,2022
C_CND_015661,Jayleen,Male,780000,"C & M Motors Inc",Infiniti,I30,"Double  Overhead Camshaft",Auto,Black,21000,60504-7114,Hardtop,6285821,Aurora,2023-07-09,7,9,2023
C_CND_019456,Malcolm,Male,900000,"C & M Motors Inc",Mercury,"Grand Marquis","Double  Overhead Camshaft",Auto,Black,19000,60504-7114,SUV,6301683,Aurora,2023-10-13,10,13,2023
C_CND_013257,Kaitlyn,Male,892000,"C & M Motors Inc",Cadillac,DeVille,"Double  Overhead Camshaft",Auto,Red,69000,60504-7114,SUV,6305353,Aurora,2023-05-02,5,2,2023
C_CND_010131,Mendy,Male,13500,"C & M Motors Inc",Audi,A6,"Overhead Camshaft",Manual,Black,25001,60504-7114,SUV,6305831,Aurora,2022-12-20,12,20,2022
C_CND_008893,Bruchy,Male,851000,"C & M Motors Inc",Chevrolet,Cavalier,"Overhead Camshaft",Manual,Red,20000,60504-7114,SUV,6306837,Aurora,2022-11-28,11,28,2022
C_CND_009930,Avraham,Male,1275000,"C & M Motors Inc",Volkswagen,Jetta,"Double  Overhead Camshaft",Auto,"Pale White",22500,60504-7114,Passenger,6308311,Aurora,2022-12-15,12,15,2022
C_CND_020832,Anais,Male,1385000,"C & M Motors Inc",Chevrolet,Prizm,"Double  Overhead Camshaft",Auto,"Pale White",42500,60504-7114,SUV,6319325,Aurora,2023-11-11,11,11,2023
C_CND_016373,Benoit,Female,671000,"C & M Motors Inc",Toyota,Corolla,"Overhead Camshaft",Manual,"Pale White",22001,60504-7114,Passenger,6319807,Aurora,2023-07-30,7,30,2023
C_CND_001950,Aaron,Female,340000,"C & M Motors Inc",Chrysler,"Sebring Coupe","Double  Overhead Camshaft",Auto,Red,19000,60504-7114,Sedan,6323084,Scottsdale,2022-04-22,4,22,2022
C_CND_001456,Elyot,Male,1350000,"C & M Motors Inc",Mitsubishi,Diamante,"Double  Overhead Camshaft",Auto,"Pale White",21000,60504-7114,Hatchback,6330891,Aurora,2022-04-05,4,5,2022
C_CND_011178,Ibrahim,Male,1700000,"C & M Motors Inc",Honda,Passport,"Overhead Camshaft",Manual,"Pale White",27000,60504-7114,Hatchback,6331121,Aurora,2023-02-05,2,5,2023
C_CND_007957,Keyla,Male,950000,"C & M Motors Inc",Volvo,S80,"Overhead Camshaft",Manual,Red,25000,60504-7114,Sedan,6337644,Austin,2022-11-12,11,12,2022
C_CND_016825,Neymar,Female,502000,"C & M Motors Inc",Saturn,LW,"Overhead Camshaft",Manual,"Pale White",13000,60504-7114,Hatchback,6338899,Pasco,2023-08-18,8,18,2023
C_CND_008583,Tristan,Male,1120000,"C & M Motors Inc",BMW,528i,"Overhead Camshaft",Manual,"Pale White",16000,60504-7114,SUV,6342605,Aurora,2022-11-22,11,22,2022
C_CND_002890,Shirley,Male,1190000,"C & M Motors Inc",Ford,F-Series,"Overhead Camshaft",Manual,"Pale White",14000,60504-7114,Passenger,6346709,Aurora,2022-05-31,5,31,2022
C_CND_002908,Destiny,Male,1850000,"C & M Motors Inc",Cadillac,DeVille,"Double  Overhead Camshaft",Auto,Red,69000,60504-7114,SUV,6363057,Aurora,2022-06-01,6,1,2022
C_CND_018248,Miracle,Male,1150000,"C & M Motors Inc",Ford,F-Series,"Overhead Camshaft",Manual,Black,22000,60504-7114,Passenger,6364868,Aurora,2023-09-12,9,12,2023
C_CND_018101,Marie,Male,693000,"C & M Motors Inc",Acura,Integra,"Double  Overhead Camshaft",Auto,Black,45001,60504-7114,Passenger,6370945,Aurora,2023-09-11,9,11,2023
C_CND_021737,Titouan,Male,685000,"C & M Motors Inc",Dodge,"Ram Wagon","Double  Overhead Camshaft",Auto,Black,22000,60504-7114,Passenger,6382169,Janesville,2023-11-25,11,25,2023
C_CND_010721,Yossi,Male,500000,"C & M Motors Inc",Mercury,"Grand Marquis","Overhead Camshaft",Manual,"Pale White",16001,60504-7114,SUV,6391641,Aurora,2023-01-07,1,7,2023
C_CND_019406,Nolan,Male,890000,"C & M Motors Inc",Oldsmobile,Silhouette,"Overhead Camshaft",Manual,Red,34000,60504-7114,Sedan,6396402,Aurora,2023-10-10,10,10,2023
C_CND_001273,Beatrice,Male,635000,"C & M Motors Inc",Lincoln,Continental,"Overhead Camshaft",Manual,Red,82000,60504-7114,Passenger,6399311,Aurora,2022-03-29,3,29,2022
C_CND_000053,Sylvia,Female,640000,"C & M Motors Inc",Mercury,Cougar,"Double  Overhead Camshaft",Auto,Black,33000,60504-7114,Hatchback,6402878,Scottsdale,2022-01-03,1,3,2022
C_CND_021264,John,Male,1310000,"C & M Motors Inc",Chevrolet,Impala,"Double  Overhead Camshaft",Auto,Black,21000,60504-7114,Hatchback,6404220,Aurora,2023-11-19,11,19,2023
C_CND_003162,Lawrence,Male,13500,"C & M Motors Inc",Oldsmobile,Cutlass,"Overhead Camshaft",Manual,"Pale White",41000,60504-7114,Sedan,6414757,Aurora,2022-06-13,6,13,2022
C_CND_006776,Celeste,Female,913788,"C & M Motors Inc",Jeep,Wrangler,"Double  Overhead Camshaft",Auto,"Pale White",13780,60504-7114,Hatchback,6416512,Aurora,2022-10-09,10,9,2022
C_CND_004777,Hanna,Male,880000,"C & M Motors Inc",Toyota,RAV4,"Overhead Camshaft",Manual,"Pale White",22000,60504-7114,Hatchback,6420771,Aurora,2022-08-21,8,21,2022
C_CND_019959,Ivanna,Male,1321000,"C & M Motors Inc",Mercedes-B,SL-Class,"Overhead Camshaft",Manual,"Pale White",26100,60504-7114,Hardtop,6420985,Aurora,2023-10-27,10,27,2023
C_CND_019778,Alexander,Male,13500,"C & M Motors Inc",Oldsmobile,Bravada,"Double  Overhead Camshaft",Auto,"Pale White",15001,60504-7114,Hatchback,6425938,Aurora,2023-10-21,10,21,2023
C_CND_008632,Jasmine,Male,2620000,"C & M Motors Inc",Toyota,Celica,"Overhead Camshaft",Manual,"Pale White",14001,60504-7114,SUV,6429271,Aurora,2022-11-23,11,23,2022
C_CND_022941,Esty,Male,682000,"C & M Motors Inc",Dodge,Stratus,"Overhead Camshaft",Manual,Red,37000,60504-7114,Hatchback,6432648,Austin,2023-12-12,12,12,2023
C_CND_012144,Noemie,Female,625250,"C & M Motors Inc",Lexus,LS400,"Overhead Camshaft",Manual,Red,25251,60504-7114,Sedan,6444805,Middletown,2023-03-19,3,19,2023
C_CND_002183,Lea,Male,1521000,"C & M Motors Inc",Saab,5-Sep,"Overhead Camshaft",Manual,"Pale White",28100,60504-7114,Hatchback,6447777,Aurora,2022-05-02,5,2,2022
C_CND_014237,Zoe,Male,1415000,"C & M Motors Inc",Toyota,Sienna,"Overhead Camshaft",Manual,Black,27500,60504-7114,Passenger,6449276,Aurora,2023-05-30,5,30,2023
C_CND_010139,Ariana,Male,937500,"C & M Motors Inc",Toyota,4Runner,"Overhead Camshaft",Manual,Black,25500,60504-7114,Sedan,6452686,Aurora,2022-12-20,12,20,2022
C_CND_020086,Eloi,Male,683000,"C & M Motors Inc",Plymouth,Neon,"Double  Overhead Camshaft",Auto,"Pale White",27000,60504-7114,SUV,6455461,Aurora,2023-10-30,10,30,2023
C_CND_000658,Wilson,Male,13500,"C & M Motors Inc",Chevrolet,Malibu,"Overhead Camshaft",Manual,"Pale White",14000,60504-7114,Hardtop,6457346,Aurora,2022-03-01,3,1,2022
C_CND_023599,Noor,Male,800000,"C & M Motors Inc",Chevrolet,Corvette,"Overhead Camshaft",Manual,Black,26000,60504-7114,SUV,6457707,Aurora,2023-12-26,12,26,2023
C_CND_007587,Jana,Male,822000,"C & M Motors Inc",Mercedes-B,S-Class,"Overhead Camshaft",Manual,Black,18000,60504-7114,SUV,6460278,Aurora,2022-11-06,11,6,2022
C_CND_002988,Felix,Male,2050000,"C & M Motors Inc",BMW,528i,"Overhead Camshaft",Manual,Red,29000,60504-7114,SUV,6474678,Aurora,2022-06-08,6,8,2022
C_CND_020852,Summer,Male,13500,"C & M Motors Inc",Mitsubishi,"Montero Sport","Double  Overhead Camshaft",Auto,Black,45000,60504-7114,SUV,6479241,Aurora,2023-11-11,11,11,2023
C_CND_012920,Liliana,Male,400000,"C & M Motors Inc",Cadillac,Seville,"Overhead Camshaft",Manual,Black,44000,60504-7114,Hardtop,6479699,Aurora,2023-04-18,4,18,2023
C_CND_009584,Richard,Male,677500,"C & M Motors Inc",Oldsmobile,Intrigue,"Overhead Camshaft",Manual,"Pale White",37500,60504-7114,SUV,6480960,Aurora,2022-12-10,12,10,2022
